Uhrzeit;Netzbezug [kW];Netzeinspeisung [kW];Stromverbrauch [kW];Akkubeladung [kW];Akkuentnahme [kW];Stromerzeugung [kW];Akku Spannung [V];Akku Stromstärke [A]
04.05.2023 03:19:17;0,004365;0,012369;0,288118;0;0,293939;0;47,083;-9,38
04.05.2023 03:24:19;0,001455;0,010186;0,433633;0;0,443819;0,00291;46,971001;-9,44
04.05.2023 03:29:21;0;0,013824;0,328862;0;0,341231;0;47,004002;-4,69
04.05.2023 03:34:23;0,005821;0,013824;0,270657;0;0,279387;0;46,924999;-6,25
04.05.2023 03:39:25;0;0,009458;0,279387;0;0,289573;0,00291;46,875;-6,09
04.05.2023 03:44:27;0,001455;0,011641;0,238643;0;0,245192;0;46,863998;-4,74
04.05.2023 03:49:29;0,008731;0,010914;0,296849;0;0,297577;0,00291;46,765999;-6,71
04.05.2023 03:54:31;0;0,010186;0,30267;0;0,312856;0;46,707001;-6,64
04.05.2023 03:59:33;0,004365;0,013096;0,363786;0;0,372517;0;46,597;-8,09
04.05.2023 04:04:35;0;0,011641;0,30267;0;0,313583;0,00291;46,589001;-6,39
04.05.2023 04:09:35;0;0,012451;0,222656;0;0,234375;0;46,608002;-4,74
04.05.2023 04:14:37;0;0,009458;0,212451;0;0,220454;0;46,577999;-4,72
04.05.2023 04:19:39;0,007276;0,013096;0,224092;0;0,232095;0,00291;46,507999;-6,21
04.05.2023 04:24:41;0;0,010186;0,282298;0;0,288846;0;46,450001;-6,58
04.05.2023 04:29:43;0;0,010186;0,276477;0;0,287391;0,00291;46,395;-6,12
04.05.2023 04:34:45;0;0,011641;0,212451;0;0,221182;0;46,418999;-4,6
04.05.2023 04:39:46;0,00146;0,01095;0,210237;0;0,220457;0;46,391998;-4,54
04.05.2023 04:44:47;0;0,00949;0,213157;0;0,221187;0,00292;46,366001;-4,68
04.05.2023 04:49:49;0,004365;0,013096;0,276477;0;0,285936;0;46,259998;-6,35
04.05.2023 04:54:51;0,004365;0,012369;0,317221;0;0,322314;0;46,07;-10,08
04.05.2023 04:59:53;0;0,010914;0,41035;0;0,420536;0,00291;45,999001;-8,68
04.05.2023 05:04:55;0,018917;0,008003;0,451094;0;0,437998;0,00291;45,883999;-8,32
04.05.2023 05:09:57;0,091674;0;0,445274;0;0,352145;0,00291;45,876999;-7,08
04.05.2023 05:14:59;0,061116;0,012369;0,346324;0;0,298304;0;45,883999;-5,93
04.05.2023 05:20:01;0,126597;0;0,389978;0;0,259743;0,00291;45,882;-5,29
04.05.2023 05:25:03;0,090219;0;0,320131;0;0,229185;0;45,882;-4,69
04.05.2023 05:30:03;0,065918;0;0,272461;0;0,202881;0,00293;45,882;-4,17
04.05.2023 05:35:06;0,030457;0;0,21465;0;0,181293;0,002901;45,883999;-3,74
04.05.2023 05:40:07;0,056939;0,00073;0,254036;0;0,164247;0,035039;45,884998;-3,37
04.05.2023 05:45:10;0,037709;0,000725;0,278465;0;0,14721;0,095722;45,886002;-2,99
04.05.2023 05:50:11;0,02336;0,00438;0,251116;0,02847;0,074459;0,186877;46,150002;1,62
04.05.2023 05:55:13;0;0,010914;0,215361;0,106225;0;0,331773;46,325001;2,73
04.05.2023 06:00:15;0;0,009458;0,212451;0,108408;0;0,328862;46,351002;1,02
04.05.2023 06:05:17;0,055295;0,005093;0,264836;0,073485;0,000728;0,285208;46,386002;0,35
04.05.2023 06:10:19;0,014551;0,008731;0,296849;0,034923;0,001455;0,323042;46,394001;0,87
04.05.2023 06:15:22;0,004351;0,012328;0,266863;0,104425;0;0,38289;46,555;3,94
04.05.2023 06:20:23;0,00292;0,01095;0,230676;0,288345;0;0,525592;46,847;9,21
04.05.2023 06:25:26;0;0,010878;0,252359;0,496742;0;0,759978;47,037998;11,29
04.05.2023 06:30:27;0,00584;0,01241;0,283236;0,570851;0;0,864306;47,189999;13,85
04.05.2023 06:35:29;0;0,010914;0,311401;0,624256;0;0,942933;47,327999;16,77
04.05.2023 06:40:32;0;0,012328;0,29877;0,889784;0;1,200882;47,591999;22,049999
04.05.2023 06:45:34;0;0,010186;0,259015;1,06953;0;1,338731;47,751999;21,74
04.05.2023 06:50:35;0,00146;0,01095;0,274476;1,199371;0;1,480417;47,980999;24,139999
04.05.2023 06:55:38;0,004351;0,013053;0,301671;1,056573;0;1,372022;48,029999;20,610001
04.05.2023 07:00:40;0,004365;0,013096;0,375427;1,054251;0;1,434771;48,155998;19,5
04.05.2023 07:05:41;0;0,01168;0,408794;1,102283;0;1,524216;48,433998;26,43
04.05.2023 07:10:42;0,00146;0,01168;0,379594;1,424208;0;1,813292;48,768002;30,52
04.05.2023 07:15:43;0;0,02117;0,335795;1,657074;0;2,014768;49,122002;35,799999
